artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
The Killers,Hot Fuss,Midnight Show,5TOSXYdmL0g0cjgS5EmERP,0.394,0.948,3,-4.25,0,0.0859,0.00964,0.111,0.218,144.012,242933,4
The Killers,Hot Fuss,Everything Will Be Alright,67Xa6exVJYahtnETL0OCBa,0.502,0.746,0,-4.67,0,0.0279,0.000521,0.108,0.213,128.098,344827,4
Marmaduke Duke,Duke Pandemonium,Heartburn,4jHg90elsFHdUstUI6DaXP,0.701,0.597,1,-9.167,0,0.0775,0.286,0.0994,0.347,130.063,226400,4
Marmaduke Duke,Duke Pandemonium,Everybody Dance,1hXS5W8EaBLiz2Zz5rsUFe,0.598,0.861,4,-5.739,0,0.0624,0.000179,0.0498,0.786,150.167,172427,4
Marmaduke Duke,Duke Pandemonium,Silhouettes,62j7dHYxHhBzne4ZX3mTks,0.754,0.778,6,-6.742,0,0.136,1.37E-06,0.164,0.782,170.252,141773,4
Marmaduke Duke,Duke Pandemonium,Music Show,5m8Rl8ys7RqVCSBKalsCEx,0.553,0.654,4,-5.603,0,0.0788,0,0.0451,0.503,180.199,209173,4
Marmaduke Duke,Duke Pandemonium,Kid Gloves,3ulVDX61VKj4N6RyZv9J6b,0.75,0.624,9,-8.819,1,0.0306,0.0241,0.116,0.337,126.213,217733,4
Marmaduke Duke,Duke Pandemonium,Demon,1YEfgeFb8dH7ZH5lRRzrmR,0.606,0.873,1,-5.739,1,0.0425,0.0246,0.125,0.306,120.152,471000,4
Marmaduke Duke,Duke Pandemonium,Erotic Robotic,59sA2J5M5Ba7G21hQSLZ6e,0.546,0.608,11,-7.265,0,0.0479,0.000126,0.106,0.26,80.077,239907,4
Marmaduke Duke,Duke Pandemonium,Je Suis Un Funky Homme,2Gp7lXW4gKLnLx240fx1Qv,0.513,0.964,4,-5.576,0,0.0443,0.000208,0.256,0.646,140.177,215080,4
Marmaduke Duke,Duke Pandemonium,Rubber Lover,31GSUyhLr9Um6DHLXAoSXy,0.768,0.663,2,-5.946,1,0.0342,0.00267,0.0973,0.666,144.993,118733,4
Marmaduke Duke,Duke Pandemonium,Skin The Mofo,3f4Su7I1qjFPkPf0eDxxrz,0.651,0.571,9,-8.53,1,0.183,4.49E-06,0.762,0.542,140.1,142853,4
Jax Jones,Jacques,Jacques (with Tove Lo),6FjsgiFwQCO9TF5KC7BwgV,0.714,0.542,9,-8.736,0,0.105,5.96E-05,0.0806,0.479,119.967,203227,4
Ignant Benches,Wishful Thinking (At Its Best),Angry Lizard Noise,2yCnLYbDzx2rP9pmNRJQaP,0.512,0.899,0,-5.876,1,0.0769,0.00497,0.0839,0.668,153.985,212922,4
The Lightning Seeds,Sense,The Life of Riley,5RDotTHl1TmgoBykuObt3g,0.551,0.919,0,-5.771,1,0.046,0.00325,0.153,0.68,121.541,245000,4
The Howlers,Matador,Matador - Extended Version,6qTQ3OHuvS3uF0UOXU3MgR,0.374,0.738,9,-9.652,0,0.0329,0.78,0.104,0.425,139.214,224093,4
easy life,nice guys,nice guys,75QhoHSQuCoYlPxrNGk25i,0.71,0.649,7,-10.436,0,0.194,0.00876,0.236,0.535,114.089,162240,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Man On The Moon,4qaCKhzRIep1VYllRXAbF5,0.647,0.739,7,-6.345,1,0.0262,0.000671,0.139,0.683,118.574,314427,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,The Great Beyond,7w57O4o0xCTn9YpKuaPZDd,0.329,0.747,10,-6.411,1,0.0297,2.08E-06,0.197,0.177,109.702,307000,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,"What's The Frequency, Kenneth?",3IDVS2WpABQtu0oARiphxA,0.368,0.927,2,-4.523,1,0.0339,0.282,0.101,0.738,94.756,241160,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,All The Way To Reno (You're Gonna Be A Star),5NB8kGaMqSC0XiXtMunpl1,0.392,0.765,5,-5.704,1,0.0286,2.65E-05,0.247,0.755,204.049,285840,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Losing My Religion,6FBlNlVx0xrXPb9suicaMM,0.674,0.844,9,-5.99,0,0.0288,0,0.102,0.826,125.422,269000,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Orange Crush,1IaRzQWu9or5U9G1DTukF7,0.522,0.841,6,-5.598,0,0.0553,0.00145,0.183,0.569,120.704,232667,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Imitation Of Life,4erCsCZbv5JKo8EiopevUh,0.466,0.756,7,-4.001,1,0.0324,1.60E-06,0.178,0.473,124.229,238333,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Daysleeper,2o9ncYffotRIVOFDpUji8S,0.403,0.438,0,-7.577,1,0.0302,1.52E-06,0.0976,0.115,114.742,220493,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Animal,7k7V2MtzED0FKTlWHxqlBh,0.441,0.943,2,-5.03,1,0.05,3.17E-05,0.0862,0.372,121.42,242800,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,The Sidewinder Sleeps Tonite,0mGhMNJRwxHvx0uCHeV7i8,0.601,0.9,9,-4.441,0,0.0343,1.98E-06,0.321,0.756,123.391,248200,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Stand,3yH5gUgtOo69j0rEat3a9K,0.643,0.867,4,-5.262,1,0.0285,0,0.122,0.911,109.317,192173,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Electrolite,37QgJFPkMC5UwGFqjWz2Ty,0.517,0.836,7,-5.95,1,0.0368,0.643,0.33,0.495,122.499,247493,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,All The Right Friends,1YylK4wwCYiUp1Dv8T2lix,0.437,0.865,11,-5.077,1,0.0355,0,0.181,0.711,146.683,168333,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Everybody Hurts,3XScDUWDlpXcHdM88OOkLC,0.481,0.383,2,-8.02,1,0.0244,0.0265,0.12,0.177,94.272,318800,3
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,At My Most Beautiful,6gFAQZmcmdI80BGex9pOJP,0.575,0.375,5,-11.364,1,0.0248,0.796,0.13,0.256,97.776,216373,4
R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Nightswimming,2221hVG0BmVXpzuEb5412U,0.565,0.458,7,-8.229,1,0.03,1.11E-05,0.0977,0.552,114.2,258267,4
The Waterboys,This Is the Sea (Deluxe Version),The Whole of the Moon - 2004 Remaster,15mZo1Kah03g8CTLbSsWrr,0.606,0.794,0,-7.168,1,0.0291,7.16E-06,0.125,0.584,105.813,302827,4
Dropkick Murphys,The Warrior's Code,I'm Shipping Up To Boston,7rSERmjAT38lC5QhJ8hnQc,0.452,0.928,2,-3.133,1,0.079,0.000637,0.226,0.6,129.188,153600,4
Various Artists,Ska & Reggae Classics,Suzanne Beware of the Devil,6WNT9qmTeBBXl9VpN9UCgE,0.761,0.439,10,-10.126,1,0.129,1.27E-05,0.0944,0.769,166.412,155893,4
Ween,The Mollusk,Ocean Man,6M14BiCN00nOsba4JaYsHW,0.72,0.912,4,-6.13,1,0.0363,0.00122,0.0982,0.973,122.782,126947,4
Various Artists,Northen Soul: Super Rare Tracks,The Snake,3UMqQ1QTgvAj8FTQMoNPfk,0.548,0.464,9,-14.469,0,0.0414,0,0.107,0.925,148.191,203800,4
The Cavs,Round the Town I was Born,Round the Town I was Born,1hEGZuh0rBPskGQvWgxdGN,0.309,0.666,6,-7.325,0,0.0395,0.00176,0.192,0.328,128.981,243871,4
Courteeners,More. Again. Forever.,Better Man,24IOw1UgvSjpyY9kqgLuQB,0.541,0.873,11,-5.908,1,0.0294,2.17E-06,0.331,0.739,138.096,212533,4
The Bluetones,Expecting To Fly,Slight Return,3SyPTIK2xO4UhlpmKPsnK6,0.431,0.903,2,-6.577,1,0.0406,4.95E-05,0.173,0.672,102.787,201133,4
Rihanna,FourFiveSeconds,FourFiveSeconds,5XzmZjXhMjDHr7ZfJ6DELQ,0.579,0.268,2,-5.65,1,0.0442,0,0.12,0.321,205.903,188238,4
Courteeners,ANNA,Are You In Love With A Notion?,0p2C31AP0y4LuytifY2P2m,0.401,0.902,7,-5.707,1,0.0432,4.25E-05,0.126,0.698,160.018,255000,4
Courteeners,Concrete Love,Summer,6MRSTjacwCIAU6k4W6OFvM,0.679,0.677,8,-7.489,1,0.0325,0.000545,0.106,0.966,127.023,215158,4
Courteeners,More. Again. Forever.,Hanging Off Your Cloud,0UjZa09ZdxPFcNpxonFNFm,0.517,0.519,9,-7.668,1,0.0258,9.88E-06,0.104,0.0689,91.047,334893,4
Courteeners,St. Jude,Cavorting,3a6ylq6VWL5ZiuYfh6mIlI,0.253,0.972,0,-2.985,1,0.143,2.73E-05,0.118,0.382,158.474,183107,4
Courteeners,Acrylic,Acrylic,5XLzxWZuxUS1WjPy7f1TNb,0.318,0.945,9,-3.409,1,0.0653,0,0.114,0.683,121.52,171987,4
Courteeners,Mapping The Rendezvous,Modern Love,1s9AhAtdPF9BzpbXwuqMmz,0.453,0.824,2,-6.299,1,0.0307,0.000449,0.509,0.711,165.125,218950,4
Courteeners,St. Jude,What Took You So Long?,63lX9ZJtuOVNWJOugNfupw,0.262,0.943,0,-4.106,1,0.0505,0,0.147,0.572,144.453,217000,4
Airport 85,Sunless,Back Down,6cX7cE7fEFyxIg3BhK3pJX,0.276,0.787,4,-7.928,1,0.052,0.12,0.376,0.367,163.759,227561,4
Lana Del Rey,Video Games,Video Games,4TH73NbUaMETiYeKVor3Hi,0.336,0.298,6,-8.547,0,0.0324,2.60E-06,0.0858,0.203,123.856,284500,4
La Roux,La Roux,Bulletproof,3kMrazSvILsgcwtidZd1Qd,0.674,0.882,3,-2.771,0,0.0477,6.47E-05,0.068,0.682,123.016,205733,4
La Roux,La Roux,In For The Kill,6yRraj2ghJiIcVbQ6Vb59Q,0.629,0.969,8,-0.276,0,0.0455,0,0.122,0.905,150.01,248627,4
199X,Gillette,Gillette,5PVPkjFKLElXpshtXtXIFc,0.604,0.937,7,-4.022,1,0.0817,0.000365,0.325,0.24,120.082,120000,4
J+1,Give 'Em the Love,Give 'Em the Love,6vSwsxFqzr3RrSgtnfjAxO,0.642,0.476,9,-13.026,0,0.0554,0.0767,0.0947,0.309,169.933,150353,4
Placebo,Without You I'm Nothing,Every You Every Me,3tRv4ZYZimrL27flnjgeR6,0.478,0.923,10,-7.547,1,0.0569,0.719,0.325,0.165,133.134,213800,4
Placebo,Placebo,Nancy Boy,1ZOeXUr9ieWw80zs1T6pkp,0.391,0.958,10,-5.494,1,0.0832,0.000899,0.122,0.326,89.88,210933,4
James Morrison,Up,Lithium - Radio 1 Live Lounge,32jdEkaOza6Edu543tA75q,0.539,0.399,10,-6.327,1,0.0337,0,0.618,0.257,121.248,244866,4
Keane,Hopes and Fears (Deluxe Edition),With Or Without You - Jo Whiley Show - BBC Live Session,2JZUW0wQcUYr7NW7itcHef,0.394,0.345,2,-12.042,1,0.0334,2.05E-05,0.717,0.0527,107.647,210733,4
Sugababes,The Complete Bs,Hey There Delilah - Radio One Live Lounge,7FLG1KkJ1OLtlkdakzvmju,0.638,0.26,4,-11.862,1,0.0283,0,0.127,0.237,101.274,234500,4
The Kooks,Junk Of The Heart (Happy),Pumped Up Kicks - BBC Live Version,0yvpdnJR4OzK9R25lHGo5G,0.6,0.779,3,-7.54,1,0.126,0,0.213,0.64,131.633,202284,4
Razorlight,Vice,Hey Ya! - Jo Whiley Session,7HLT57jOjdTa23tidUkm9w,0.547,0.629,4,-6.062,0,0.395,1.16E-05,0.191,0.65,170.572,258573,4
Manic Street Preachers,Umbrella,Umbrella - Acoustic,6UJCR6DmaDb5K8fU5rPEqD,0.729,0.425,1,-5.811,1,0.0295,0,0.0912,0.345,91.078,207387,4
Pixie Lott,Pixie Lott,Apologise - Acoustic Version,5pwZCwzKqjkMOgjgTPTtFO,0.572,0.328,3,-7.548,1,0.0652,0,0.111,0.295,140.967,129573,4
The Civil Wars,Barton Hollow,Billie Jean - Live,7LrYSn85dDGh06UfyvUd3r,0.531,0.169,4,-10.434,0,0.079,0,0.114,0.418,96.962,250067,4
Muse,Feeling Good / Hyper Music,Feeling Good - Live,75aNV4p8739VtOT6ZyEyP3,0.321,0.636,7,-8.475,0,0.0402,1.65E-06,0.964,0.228,113.55,192488,3
Jamie Cullum,The Pursuit,Don't Stop The Music,7LR87BxVS5GawUHQFJdko5,0.572,0.456,9,-8.098,0,0.0329,0,0.103,0.432,103.13,288707,4
Kasabian,Me Plus One,Somebody To Love - Radio 1 Live Lounge Version,4tUTOfhIfnUElgrdfCw8Xm,0.475,0.924,6,-5.586,0,0.0554,1.45E-05,0.198,0.746,125.104,166280,4
John Mayer,Where the Light Is: John Mayer Live In Los Angeles,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",4LloVtxNZpeh7q7xdi1DQc,0.315,0.296,5,-13.262,1,0.0315,0,0.702,0.435,173.509,263573,4
Foo Fighters,Wasting Light,Walk,76Je5Wklky23mVoxiRszcN,0.234,0.865,9,-5.131,1,0.0516,0.000532,0.289,0.194,137.107,255960,4
Foo Fighters,There Is Nothing Left To Lose,Learn to Fly,5OQsiBsky2k2kDKy2bX2eT,0.465,0.919,4,-4.025,1,0.0408,2.07E-05,0.262,0.537,135.997,235293,4
Bastille,All This Bad Blood,Pompeii,0sooJd5WbNnnz5k6yO7FIQ,0.682,0.714,9,-6.306,1,0.0399,0,0.278,0.581,127.443,214148,4
Adele,21,Rolling in the Deep,1eq1wUnLVLg4pdEfx9kajC,0.73,0.77,8,-5.114,1,0.0298,0,0.0473,0.507,104.948,228093,4
Arcade Fire,Everything Now,Everything Now,07Ugv4TA7PvQfoqetnmLrS,0.548,0.865,0,-5.325,1,0.0302,0.000449,0.457,0.61,116.046,303013,4
Ham,Angel Eyes / Gettin Down,Angel Eyes - Original Mix,3yWK10e580xK2LfoJCfZBD,0.454,0.981,10,-6.097,0,0.0726,0.0329,0.581,0.357,173.013,444161,4
Ham,Taste The Rainbow / Rock Da Party,Taste The Rainbow - Original Mix,5sFq9Se9XGTFEqe5ivALsv,0.431,0.957,7,-7.435,1,0.0456,0.878,0.252,0.0361,174.015,520398,4
Scott Brown,"Evolution Plus Classics, Vol. 3",God's Child,6PfRXPdak19zU7p9hWKOB1,0.459,0.969,0,-5.177,1,0.0517,0.0547,0.0657,0.336,170.001,307032,4
Scott Brown,Elysium Plus,Elysium Plus - Original Mix,6J6b1C5ZuPJGuxWKQNbpsf,0.558,0.945,6,-4.874,0,0.0495,0.812,0.114,0.211,172.008,360423,4
Various Artists,"Evolution Records Hardcore Classics, Vol. 5",Blue Anthem,0dN0CFQzoTeN8gBd3tbBE5,0.409,0.995,7,-4.948,1,0.049,0.951,0.283,0.223,169.967,308663,4
Ultrabeat,Pretty Green Eyes (Remixes),Pretty Green Eyes - Radio Edit,71NJqORRmwlcZSLk0VsFjU,0.553,0.775,1,-10.284,0,0.043,0,0.0728,0.51,139.993,201920,4
Dub FX,Everythinks a Ripple,Soothe Your Pain,2xvYazepsQeCP3JcBajDsd,0.695,0.94,5,-5.441,0,0.176,0,0.168,0.783,171.914,219196,4
Dub FX,Everythinks a Ripple,Love Someone,2nwFHAPVMpdiFGrl4GpOhA,0.697,0.785,2,-6.415,1,0.064,0,0.174,0.557,89.987,268000,4
Eddie Money,Can't Hold Back,Take Me Home Tonight,7b4yGtR0rujvLi5EBfKKJ2,0.608,0.768,1,-9.911,1,0.0364,1.41E-06,0.0942,0.748,132.699,211160,4
Eddie Money,Eddie Money,Two Tickets to Paradise,22CIOfLZB9z8He7WgHYAgH,0.623,0.68,2,-13.255,1,0.0282,0.000425,0.148,0.737,129.713,237093,4
Eddie Money,Eddie Money,Baby Hold On,5ZYvcJ04ccUw2Matbnmu0U,0.642,0.641,2,-12.444,1,0.049,1.23E-06,0.0475,0.85,120.316,210827,4
Eddie Money,No Control,Shakin',1PUwqWUz1Zz345y1s9YRv1,0.614,0.789,9,-10.241,1,0.0342,0.00132,0.114,0.899,113.701,187800,4
Eddie Money,No Control,Think I'm In Love,6mJQe0vTIojlxwyMwwy6YR,0.486,0.83,3,-10.815,1,0.037,0.000475,0.0635,0.652,151.869,188533,4
I Am Kloot,Natural History (Deluxe Version Remastered),No Fear Of Falling - Remastered,5g78Un7QVPlNuGQQNdMf6O,0.66,0.0714,1,-15.562,1,0.0359,2.72E-05,0.112,0.601,103.417,131253,4
Asia,Asia,Heat Of The Moment,1nmZ8yqKkfooOuYvtFctDp,0.323,0.839,1,-7.35,1,0.0503,0.000313,0.348,0.543,136.232,227627,4
Stepford Wives,All On Me,All On Me,2WAoxQP9rAJuDX0qp3Zclb,0.62,0.953,8,-2.581,0,0.0498,2.00E-05,0.15,0.735,141.984,167667,4
The Streets,None Of Us Are Getting Out Of This Life Alive,Call My Phone Thinking I'm Doing Nothing Better (feat. Tame Impala),0fIMm3VuEnn0dhqUORrF8e,0.552,0.596,5,-5.662,1,0.374,0,0.148,0.552,63.305,168875,4
The Manatees,Have It All,Have It All,4gPIaVbCUskLG276QHRheU,0.399,0.869,9,-4.999,0,0.0762,0.000666,0.0894,0.603,167.061,165136,4
The Manatees,Milan,Milan,08QvtJk08mAQ55ArsIs9Pe,0.602,0.651,9,-4.348,1,0.0322,0,0.113,0.523,114.902,213618,4
The Manatees,What If / Flowers,What If,5CQPnmccrD6LazOItGJn2k,0.552,0.957,2,-4.601,1,0.0776,1.35E-05,0.306,0.722,118.994,169664,4
The Manatees,Tongue Tied,Tongue Tied,2LgZHP8hAKx4mC2KTzDP72,0.561,0.896,7,-4.618,1,0.182,1.38E-05,0.504,0.614,154.983,206056,4
The Manatees,Guilty Pleasure,Guilty Pleasure,7cyBWuluBj1YGu9zl4emKo,0.495,0.566,6,-6.729,1,0.0457,3.86E-05,0.0829,0.458,177.811,230562,3
The Manatees,Headstrong,Headstrong,3taHouUiT2KGo6FKUBv9MQ,0.435,0.967,9,-2.826,1,0.0796,3.26E-06,0.126,0.659,154.955,192761,4
The Manatees,What If / Flowers,Flowers,1DBjELTTeLZo4AJ4HRIPe0,0.624,0.206,4,-12.052,1,0.0611,0,0.127,0.0952,154.131,175356,4
easy life,who gives a f**k?,pop tarts,3P23kcmBXrFyGmbthN3DLK,0.635,0.361,4,-10.161,1,0.0595,0.000534,0.512,0.243,137.034,187419,4
DMA'S,Criminals,Criminals,5SvRpfdKCbBwzLPay2ACdp,0.441,0.672,9,-4.035,1,0.0333,0,0.16,0.492,79.018,195013,4
DMA'S,Believe (Triple J Like A Version),Believe - Triple J Like A Version,4inJjInWq5Y0YYvLCWUIrg,0.521,0.299,4,-10.319,1,0.0295,6.40E-06,0.323,0.199,120.45,197595,4
DMA'S,THE GLOW,The Glow,4vABfid496f3c2YWKBMU8s,0.414,0.908,0,-4.09,1,0.0381,0,0.249,0.764,149.956,174267,4
Run The Jewels,RTJ4,out of sight (feat. 2 Chainz),2uxudaBcJamtfgvUjSDdkZ,0.584,0.722,9,-7.733,1,0.28,1.41E-05,0.143,0.685,87.551,201133,4
Pottery,Take Your Time,Take Your Time,5KWI834b9KakTklwOaSVY9,0.37,0.957,0,-5.988,1,0.0968,0.049,0.135,0.584,173.067,194466,4
The Big Moon,Barcelona,Barcelona,6V8IY1khSjXlgvG6mbIyXQ,0.567,0.615,5,-8.393,1,0.0318,0.000389,0.193,0.697,117.955,226849,4
Twisted Wheel,Twisted Wheel,You Stole the Sun,4zHlSCFmwcT1tyZpxsXEaV,0.343,0.938,5,-3.123,1,0.171,0,0.37,0.63,156.455,231267,4
Weybourne Chester Bingley,Keep Streets Live,Millionaires,22xbBqgwqo1YDnKmWFdhFj,0.683,0.604,7,-14.337,1,0.0375,1.41E-06,0.0589,0.948,97.71,176665,4
Weybourne Chester Bingley,Keep Streets Live,Song for Absent Friends,5CGRamp1C8E3a604MUttGo,0.335,0.838,7,-10.179,1,0.0629,0,0.229,0.519,164.097,190483,4
Weybourne Chester Bingley,Keep Streets Live,Song for Bernie,0Gd5aVHxjv7Fb8NfNGJFrO,0.553,0.06,4,-19.87,1,0.0444,0.000107,0.12,0.471,144.262,205477,4
Sleaford Mods,All That Glue,Jobseeker,7lKOgM7NXABeFJMNMQKLU4,0.804,0.746,9,-8.378,1,0.0574,1.70E-05,0.102,0.822,93.017,244120,4
Lighthouse Family,Ocean Drive,Ocean Drive,6jHBlKpIKNflU51QlsJx3v,0.616,0.698,7,-9.379,1,0.0315,0.0279,0.1,0.879,90.655,228427,4
Kanye West,The College Dropout,All Falls Down,5SkRLpaGtvYPhw02vZhQQ9,0.657,0.734,8,-4.832,0,0.484,0,0.139,0.434,91.03,223507,4
Various Artists,Songs of Anarchy: Volume 2 (Music from Sons of Anarchy),The Lost Boy - from Sons of Anarchy,5IYv81So7hWhsC3hLQAYsq,0.498,0.346,7,-8.29,1,0.0294,0,0.145,0.283,79.9,206320,4
Rilo Kiley,The Execution Of All Things,With Arms Outstretched,4AnNE7nPSshznEi1WCBfFI,0.498,0.468,4,-7.425,1,0.0268,0,0.242,0.183,108.128,223133,4
The Midnight,Days of Thunder,Los Angeles,4loXMor75kKVBB03ygwDlh,0.694,0.572,9,-10.372,1,0.0281,6.28E-06,0.0746,0.199,115.99,389095,4
Weezer,Weezer,Island In The Sun,0AxdJGlXJjEUsNONDuT2pe,0.651,0.804,4,-6.264,0,0.0283,0.00386,0.182,0.713,114.635,200067,4
Weezer,Weezer,Say It Ain't So,6VoIBz0VhCyz7OdEoRYDiA,0.634,0.551,3,-7.136,1,0.0352,1.82E-05,0.07,0.453,151.779,258827,4
Weezer,Weezer,Buddy Holly,3mwvKOyMmG77zZRunnxp9E,0.556,0.92,8,-4.606,1,0.0367,0.00021,0.117,0.771,121.138,159227,4
Weezer,Make Believe,Beverly Hills,1yKu2MhpwzDXXH2tzG6xoa,0.693,0.823,5,-3.761,1,0.0726,0,0.328,0.741,87.904,196093,4
Weezer,Weezer,Hash Pipe,3GcVQCRSaPNupmf65YKyQI,0.58,0.894,7,-6.382,1,0.042,0.369,0.286,0.566,125.596,185960,4
Weezer,Weezer,Pork And Beans,3gQ7DdIo03KNgeVodAOpQo,0.598,0.63,6,-6.614,1,0.0329,8.62E-06,0.155,0.672,119.817,189400,4
The Velvet Underground,The Velvet Underground (45th Anniversary),After Hours,6cA1usDL8nTHeSgFewQat3,0.608,0.152,7,-20.989,0,0.172,0,0.182,0.472,120.834,127453,4
Soul Coughing,Irresistible Bliss,Soft Serve,1MItoPVAhoTfGBj1EVjO3c,0.743,0.443,0,-11.592,1,0.251,0.00316,0.103,0.545,90.232,192733,4
Forrest.,Warm,Your Soul,26qTfV9DiLTT5fBXgvXfFx,0.846,0.851,9,-3.821,1,0.372,0,0.153,0.822,139.966,178286,4
The B-52's,Wild Planet,Private Idaho,0Y87qqNyXLEwv7VNBQ6Thq,0.572,0.771,11,-11.455,0,0.0434,4.04E-05,0.315,0.891,165.617,216200,4
Ewan Dobson,Ewan Dobson II,Time 2,0YjLBuUxrBX9zeAGaP9pKd,0.69,0.657,4,-13.242,0,0.0515,0.941,0.112,0.777,146.865,193827,4
Dax,I'll Say It For You,Dear God,5Evht83kIur1NX0crj1b3N,0.586,0.647,1,-9.909,1,0.36,0,0.142,0.411,117.111,203077,4
Dolly Parton,Greatest Hits,Islands In the Stream,6dnco8haegnJYtylV26cBq,0.617,0.411,8,-12.075,1,0.0373,1.04E-06,0.0886,0.738,203.934,251960,4
Mac Miller,Swimming,Self Care,5bJ1DrEM4hNCafcDd1oxHx,0.52,0.538,1,-8.109,1,0.206,0.00187,0.119,0.177,141.894,345133,4
Mac Miller,Circles,Good News,1DWZUa5Mzf2BwzpHtgbHPY,0.794,0.32,1,-12.92,0,0.173,0.134,0.112,0.241,174.088,342040,4
Kendrick Lamar,To Pimp A Butterfly,King Kunta,0N3W5peJUQtI4eyR6GJT5O,0.884,0.657,6,-4.569,0,0.0977,0,0.154,0.489,107.059,234693,4
Post Malone,Hollywood's Bleeding,Circles,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.00244,0.0863,0.553,120.042,215280,4
Post Malone,Hollywood's Bleeding,Sunflower - Spider-Man: Into the Spider-Verse,0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,1,0.0575,0,0.0685,0.925,89.96,157560,4
Post Malone,Stoney (Deluxe),Congratulations,3a1lNhkSLSkpJE4MSHpDu9,0.63,0.804,6,-4.183,1,0.0363,0,0.253,0.492,123.146,220293,4
Travis,The Only Thing (feat. Susanna Hoffs),A Ghost,1qau2mkI6q8RgfZGrChhsR,0.305,0.884,7,-3.415,0,0.0729,0,0.127,0.635,189.95,225053,4
Cardi B,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,1,-7.509,1,0.375,0,0.0824,0.357,133.073,187541,4
Niko B,Who's That What's That,Who's That What's That,6pRlNmiZ15mI0D0Y9VBjDe,0.86,0.668,7,-8.512,1,0.221,1.85E-06,0.096,0.237,128.096,240000,4
The Manor,SWAZZ,SWAZZ,243WbqMMhN5ZHrKRwTS84O,0.851,0.921,11,-5.011,0,0.18,3.93E-06,0.0869,0.722,128.006,212287,4
The Snuts,Always,Always,3CWwGkncQoPE2MKEL1zFj3,0.617,0.896,7,-2.947,1,0.0419,0,0.342,0.613,110.648,203950,4
Tame Impala,The Slow Rush,Is It True,6RZmhpvukfyeSURhf4kZ0d,0.731,0.664,0,-5.474,1,0.0302,0.35,0.133,0.661,118.018,239267,4
The Notorious B.I.G.,Ready to Die (The Remaster),Gimme the Loot - 2005 Remaster,1xIxMz1sNQ4b6svH1GuTtF,0.721,0.662,7,-8.136,1,0.403,0,0.178,0.68,94.191,285947,4
Enter Shikari,Take to the Skies,Sorry You're Not a Winner,6PwxotrB99xgatKVzibmkz,0.381,0.955,1,-6.035,0,0.348,0.000388,0.0561,0.346,128.962,254667,3
The xx,xx,Intro,0bXpmJyHHYPk6QBFj25bYF,0.617,0.778,9,-8.871,0,0.027,0.925,0.128,0.152,100.363,127920,4
Milky Chance,Sadnecessary,Stolen Dance,2jiPHbFX5XM8TjaTfYJ0eo,0.885,0.581,11,-8.813,1,0.0378,0.000204,0.0759,0.728,114.016,313684,4
John Newman,Tribute,Love Me Again,5TbzAWWc5eJaANpA9kfGCd,0.495,0.894,2,-4.814,0,0.0441,0.000596,0.103,0.213,126.03,239894,4
Jack Johnson,Jack Johnson And Friends: Sing-A-Longs And Lullabies For The Film Curious George,Upside Down,6shRGWCtBUOPFLFTTqXZIC,0.787,0.655,6,-8.339,0,0.0431,0.000171,0.138,0.65,102.485,208653,4
The Fray,Over My Head (Cable Car),Over My Head (Cable Car),6c8QH9FMFKj0ZgNeiyOx4v,0.591,0.699,8,-5.221,1,0.0449,0,0.0614,0.733,116.029,236373,4
Billy Joel,The Stranger (Legacy Edition),Vienna,4U45aEWtQhrm8A5mxPaFZ7,0.532,0.495,10,-6.662,1,0.0343,0,0.0754,0.308,124.936,214240,4
Yukon Blonde,On Blonde,I Wanna Be Your Man,6zzbvgSiSGQBFMlsDY1NiT,0.495,0.66,9,-5.752,1,0.0304,0,0.0965,0.469,94.979,220293,4
The Fratellis,"Eyes Wide, Tongue Tied (Deluxe)",Me and the Devil,6LwjniX5eYLlmBoqgMR8lR,0.497,0.863,4,-4.684,1,0.0322,6.32E-05,0.104,0.381,102.508,337253,4
